1.383462515796562986e-01,5.411232649851920318e-01,-1.440001804966208332e-01,8.959799687990521733e-02,-4.878402356060287937e-02,-1.916038559368949193e-02
1.340875841407092040e-01,5.247482683411884841e-01,-1.396353431638775733e-01,8.694382317536628046e-02,-4.724512444560242247e-02,-1.780185969591498163e-02
1.299010298643732408e-01,5.086432085060175190e-01,-1.353428284920671354e-01,8.433142566908544135e-02,-4.573308635566933344e-02,-1.647431948534000892e-02
1.257855450232769345e-01,4.928042777746636238e-01,-1.311216382285637083e-01,8.176019977630086255e-02,-4.424746251144608122e-02,-1.517756591439824165e-02
1.217400279232009885e-01,4.772288760064203883e-01,-1.269708666985092660e-01,7.924092135680187166e-02,-4.278793114703927092e-02,-1.390989445263516103e-02
1.177635406434777293e-01,4.619120625125396895e-01,-1.228894551382006123e-01,7.676138698010599726e-02,-4.135386788885288267e-02,-1.267256016042056510e-02
1.138550787130253455e-01,4.468502121226941015e-01,-1.188764461285485852e-01,7.432099369737256433e-02,-3.994482921037886131e-02,-1.146533264554794665e-02
1.100136508222754606e-01,4.320397577605432082e-01,-1.149308950162699627e-01,7.191914701610832572e-02,-3.856037504704448726e-02,-1.028797251598413329e-02
1.062382787746589674e-01,4.174771891805865720e-01,-1.110518696117472892e-01,6.955526264947115012e-02,-3.720007025240579246e-02,-9.140231829988292034e-03
1.025279974274171252e-01,4.031590517122901618e-01,-1.072384499059336749e-01,6.722876810269867720e-02,-3.586348599754596994e-02,-8.021854519585917831e-03
9.888185462294167560e-02,3.890819450076996588e-01,-1.034897278044929897e-01,6.493910406851148565e-02,-3.455020108783259797e-02,-6.932576785672084005e-03
9.529891111160350425e-02,3.752425217902446986e-01,-9.980480687767179226e-02,6.268572560737975530e-02,-3.325980317188168695e-02,-5.872127464240168432e-03
9.177824046682732384e-02,3.616374866039508418e-01,-9.618280212465975254e-02,6.046810309385975551e-02,-3.199188981948441340e-02,-4.840228364368384661e-03
8.831892899301395372e-02,3.482635945636786690e-01,-9.262283975139765091e-02,5.828572291649591897e-02,-3.074606944831951780e-02,-3.836594579590226969e-03
8.492007562678649535e-02,3.351176501082981929e-01,-8.912405696095143659e-02,5.613808792580016888e-02,-2.952196208334436842e-02,-2.860934775125284144e-03
8.158079183195622586e-02,3.221965057597783733e-01,-8.568560175568830373e-02,5.402471763209813066e-02,-2.831919993760984716e-02,-1.912951454071883800e-03
7.824313765419153854e-02,3.095104795967302258e-01,-8.194223224998797850e-02,5.195002940517023243e-02,-2.712762482574800418e-02,-9.915425021306580045e-04
7.496900977918553866e-02,2.970413492888598905e-01,-7.828768940658842324e-02,4.990784069477600948e-02,-2.595769914402467834e-02,-9.721920414548779199e-05
7.175708616034008613e-02,2.847862726027028946e-01,-7.471969531776934126e-02,4.789780150438747996e-02,-2.480901079636420314e-02,7.703218341158918347e-04
6.860608774839400958e-02,2.727424389574958363e-01,-7.123601576267479807e-02,4.591957231113632382e-02,-2.368116573791837626e-02,1.611390765219290581e-03
6.551505798490987742e-02,2.609065510022273160e-01,-6.783645744192323690e-02,4.397033153798355493e-02,-2.257470885465886687e-02,2.422372075526594420e-03
6.248249162842468840e-02,2.492764201218566344e-01,-6.451672268819558242e-02,4.205267131538226871e-02,-2.148882837681923702e-02,3.207742783994208501e-03
5.950722967355175086e-02,2.378493290782026925e-01,-6.127470181049951559e-02,4.016622180972270750e-02,-2.042305486883891352e-02,3.967848491895869904e-03
5.658815073786999800e-02,2.266225890426650791e-01,-5.810833414081559289e-02,3.831062745438422457e-02,-1.937694297935888682e-02,4.703040833325975410e-03
5.372416962941899132e-02,2.155935389477144637e-01,-5.501560896299578091e-02,3.648554519637704774e-02,-1.835007171047703389e-02,5.413675939121241447e-03
5.091423588868436434e-02,2.047595449592649886e-01,-5.199456602270675909e-02,3.469064281803416194e-02,-1.734204424455599788e-02,6.100113150337459385e-03
4.815733232630829003e-02,1.941180000481104451e-01,-4.904329568962507990e-02,3.292559735642744401e-02,-1.635248741394578278e-02,6.762713950864657035e-03
4.545192175365491555e-02,1.836677306929035691e-01,-4.615433632385012447e-02,3.119476455226713810e-02,-1.538172929339515042e-02,7.408035620372081277e-03
4.279782529944656938e-02,1.734041957488955121e-01,-4.333377392815528778e-02,2.949243943359965148e-02,-1.443446429389294398e-02,8.026473639438687011e-03
4.019215260932868655e-02,1.633304064488430851e-01,-4.055757831258909041e-02,2.781518022509117324e-02,-1.339118975459253381e-02,8.679053826061711163e-03
3.763611571354369412e-02,1.534378834811088999e-01,-3.784799983593643141e-02,2.616613667003055838e-02,-1.237510898610618380e-02,9.302486818431075083e-03
3.512878155279997028e-02,1.437242730148682868e-01,-3.520291871826182473e-02,2.454507491454649068e-02,-1.138552318868805806e-02,9.897491629713407735e-03
3.266925059206813448e-02,1.341872360747439208e-01,-3.262029789861324580e-02,2.295175751061183031e-02,-1.042175693025254070e-02,1.046477740095279677e-02
3.025665472449304630e-02,1.248244490653186989e-01,-3.009818040494974950e-02,2.138594330473082838e-02,-9.483156512199086494e-03,1.100504337613563907e-02
2.789015530323304959e-02,1.156336042618816007e-01,-2.763468676484710437e-02,1.984738738668375552e-02,-8.569088452110629195e-03,1.151897887410584763e-02
2.556894129500283247e-02,1.066124102681724611e-01,-2.522801245979340232e-02,1.833584109639644841e-02,-7.678938082179008993e-03,1.200726325842444396e-02
2.329222754928950492e-02,9.775859244191413555e-02,-2.287642542578670335e-02,1.685105208532592172e-02,-6.812108260577160422e-03,1.247056590615037118e-02
2.105925317738454802e-02,8.906989328897527147e-02,-2.057826360267242874e-02,1.539276442755727753e-02,-5.968018191683681362e-03,1.290954617637441945e-02
1.886928003555995298e-02,8.054407282708926641e-02,-1.833193253427579938e-02,1.396071877502487978e-02,-5.146102350076311310e-03,1.332485337917455569e-02
1.672159130689284887e-02,7.217890892014046378e-02,-1.613590302093810200e-02,1.255465255084395673e-02,-4.345809502511198408e-03,1.371712674549132975e-02
1.461549017643848716e-02,6.397219758409715407e-02,-1.398870882560055567e-02,1.117430017458214200e-02,-3.566601821661464101e-03,1.408699539826054233e-02
1.255029859464117103e-02,5.592175326576508815e-02,-1.188894443412324455e-02,9.819393313396127670e-03,-2.807954085170050792e-03,1.443507832498366374e-02
1.052535612407916842e-02,4.802540909557374144e-02,-9.835262870103261140e-03,8.489661153187296957e-03,-2.069352953538794795e-03,1.476198435177768220e-02
8.465642517005829426e-03,4.029540669748783027e-02,-7.829067585290203773e-03,7.184942020925086034e-03,-1.349696445579762812e-03,1.506134900855933545e-02
6.462508976585378158e-03,3.271195042269548631e-02,-5.865732068856713971e-03,5.904838123792974063e-03,-6.492407927293991979e-04,1.534230968458258522e-02
4.514199251845061288e-03,2.527306351417831290e-02,-3.944224364025977411e-03,4.649073239032935900e-03,3.249947678337925184e-05,1.560538033641196629e-02
2.619017952562288122e-03,1.797678656131722688e-02,-2.063545549745181631e-03,3.417369864252487680e-03,6.960008849972854203e-04,1.585106513385944188e-02
7.753283260982929415e-04,1.082117769859786832e-02,-2.227291539339045379e-04,2.209449485355089067e-03,1.341731229079847192e-03,1.607985845134884614e-02
-1.018449888403110239e-03,3.804312782720932137e-03,1.579159472697989810e-03,1.025032843117504788e-03,1.970149785847824346e-03,1.629224486142379774e-02
-2.763833923375724234e-03,-3.075722193055890202e-03,3.348622682203300678e-03,-1.361670575336215564e-04,2.581706710055674866e-03,1.648869582017689628e-02
-4.462318255916096314e-03,-9.820794480843693733e-03,5.070746563958056577e-03,-1.274409872150344568e-03,3.176841575840718551e-03,1.666968281809474983e-02
-6.115422755954993614e-03,-1.643275028617814659e-02,6.746965091176614603e-03,-2.389967897162647344e-03,3.756014624834926215e-03,1.683566558664586696e-02
-7.724336271377968757e-03,-2.291351190131542953e-02,8.402140658904166254e-03,-3.483165513851970395e-03,4.319632276065314171e-03,1.698708027443839030e-02
-9.290458858692349567e-03,-2.926488039265445068e-02,1.002260442774189145e-02,-4.554258340788146231e-03,4.868111565581281081e-03,1.712436331976248741e-02
-1.087806500118962232e-02,-3.547404637535488819e-02,1.161020650171301800e-02,-5.603529769740855579e-03,5.402616250201860808e-03,1.724098608135621324e-02
-1.243281808533863546e-02,-4.155550425547797216e-02,1.316480359882336512e-02,-6.631241716047188081e-03,5.922885285929143338e-03,1.734340950936850284e-02
-1.395521609579113316e-02,-4.751114431290247297e-02,1.468712373520445272e-02,-7.637670238839049282e-03,6.429310543356638041e-03,1.743209785711577128e-02
-1.544574942446096631e-02,-5.334283662435294893e-02,1.617786314497085542e-02,-8.623090077560935027e-03,6.922276912476832585e-03,1.750750487413913967e-02
-1.690490119661784349e-02,-5.905243106430761724e-02,1.763768771052986670e-02,-9.587774517773206551e-03,7.402162396468703678e-03,1.757007378747139567e-02
-1.833314756838493736e-02,-6.464175731403069836e-02,1.906723435371310976e-02,-1.053199527830706896e-02,7.869338188674976711e-03,1.762023728705960565e-02
-1.973095799758317614e-02,-7.011262487816653788e-02,2.046711238831824126e-02,-1.145602242026159436e-02,8.324168734032914158e-03,1.765841751702750331e-02
-2.109879548976338962e-02,-7.546682310838796759e-02,2.183790483459539800e-02,-1.236012427822926960e-02,8.767011776128858999e-03,1.768502607475126720e-02
-2.243711682117911776e-02,-8.070612123362816415e-02,2.318016969617319942e-02,-1.324456741399856509e-02,9.198218390986768328e-03,1.770046402002908859e-02
-2.374637274036230442e-02,-8.583226839648080975e-02,2.449444119988985341e-02,-1.410961659282212489e-02,9.618133008661069322e-03,1.770512189691855406e-02
-2.502700814988225927e-02,-9.084699369537252434e-02,2.578123099897910303e-02,-1.495553478214380581e-02,1.002709342369624904e-02,1.769937977109897059e-02
-2.627946226978570762e-02,-9.575200623215750217e-02,2.704102934005398265e-02,-1.578258317242862974e-02,1.042543079552361689e-02,1.768360728587539329e-02
-2.750416878413762534e-02,-1.005489951648046165e-01,2.827430619433958514e-02,-1.659102121945749825e-02,1.081346963991407402e-02,1.765816374017295173e-02
-2.870155597200928915e-02,-1.052396297648786894e-01,2.948151235361603020e-02,-1.738110670708489097e-02,1.119152781265238782e-02,1.762339819203148639e-02
-2.987204682418269017e-02,-1.098255594795281287e-01,3.066308049135865743e-02,-1.815309582905858324e-02,1.155991648668665620e-02,1.757964959122559206e-02
-3.101605914677554865e-02,-1.143084139977219721e-01,3.181942618958385344e-02,-1.890724328802107987e-02,1.191894012410268239e-02,1.752724694465309513e-02
-3.213465204562279687e-02,-1.186926257461123069e-01,3.294078787876546927e-02,-1.964306550529227452e-02,1.237619357607066053e-02,1.753011493362031936e-02
-3.322756545695613323e-02,-1.229769291070297449e-01,3.403783887874060193e-02,-2.036186965194696635e-02,1.282313247696758099e-02,1.752290461347620967e-02
-3.429519700206591637e-02,-1.271628723466173838e-01,3.511103381984968796e-02,-2.106389517857228458e-02,1.325947821185666925e-02,1.750561853646598678e-02
-3.533793902259646513e-02,-1.312519837783366339e-01,3.616081567493065196e-02,-2.174937920253765949e-02,1.368493130123962960e-02,1.747824510595196584e-02
-3.635617869054701828e-02,-1.352457720198248781e-01,3.718761594170218177e-02,-2.241855656438824021e-02,1.409917228046718776e-02,1.744075934840286918e-02
-3.735029811736025052e-02,-1.391457262586182353e-01,3.819185477753653246e-02,-2.307165987963622281e-02,1.450186274719177972e-02,1.739312382064318527e-02
-3.832063178826577987e-02,-1.429531639559323275e-01,3.917449796959993763e-02,-2.369690275948333966e-02,1.489140137056920582e-02,1.733378817700636718e-02
-3.926759726112030030e-02,-1.466696945021850051e-01,4.013536451959866941e-02,-2.430638801243727165e-02,1.526864310624939831e-02,1.726415576501665397e-02
-4.019156269673189452e-02,-1.502967525279284844e-01,4.107483333923650504e-02,-2.490035167907162644e-02,1.563320415440776212e-02,1.718415648419333031e-02
-4.109289170411076220e-02,-1.538357545671474313e-01,4.199327141984281891e-02,-2.547902777057046986e-02,1.598468844186932275e-02,1.709371308830972755e-02
-4.197194345282324185e-02,-1.572880993665963512e-01,4.289103374261592216e-02,-2.604264824451706789e-02,1.632268969655072122e-02,1.699274286436081721e-02
-4.282733563633474294e-02,-1.606496784462447258e-01,4.378862632309667158e-02,-2.658951479900402426e-02,1.646291367584983706e-02,1.676607902341092221e-02
-4.366122289805170892e-02,-1.639274271363834190e-01,4.466584942340579012e-02,-2.712111006533897764e-02,1.658860320562560720e-02,1.653036155016846323e-02
-4.447570773119088189e-02,-1.671280257969909866e-01,4.550341999361286194e-02,-2.763995189233591984e-02,1.687731594717423525e-02,1.639794913394781312e-02
-4.526939227736562904e-02,-1.702476500427476946e-01,4.632066060896086052e-02,-2.814471618466984904e-02,1.715957849959201531e-02,1.626008538733355463e-02
-4.604261873026679885e-02,-1.732876256335701970e-01,4.711782521426412934e-02,-2.863565993483346839e-02,1.743555904326090505e-02,1.611699099856784417e-02
-4.679572488073722308e-02,-1.762492605867443940e-01,4.789516188217641385e-02,-2.911303881123059739e-02,1.770542332225545287e-02,1.596888757534607045e-02
-4.752904413242808879e-02,-1.791338453034088674e-01,4.865291329119863367e-02,-2.957710673522030709e-02,1.796933471412981778e-02,1.581599812254484011e-02
-4.824290551762638185e-02,-1.819426526993488114e-01,4.939131717201954846e-02,-3.002811540111017391e-02,1.822745432341502450e-02,1.565854746636652708e-02
-4.893763371378238858e-02,-1.846769383405775511e-01,5.011060672078445494e-02,-3.046631374586246735e-02,1.847994109752847114e-02,1.549676261199319643e-02
-4.961354906122408120e-02,-1.873379405841415213e-01,5.081101097806545869e-02,-3.089194737757171988e-02,1.872695196326274944e-02,1.533087302286881455e-02
-5.027096758251071301e-02,-1.899268807245334256e-01,5.149275517252335094e-02,-3.130525797389556442e-02,1.896864198157437176e-02,1.516111081130101269e-02
-5.091020100382006447e-02,-1.924449631460310728e-01,5.215606102850831038e-02,-3.170648266344978927e-02,1.920516451803811961e-02,1.498771083208398983e-02
-5.153155677872032353e-02,-1.948933754811988939e-01,5.280114703712298491e-02,-3.209585340459854275e-02,1.943667142614292215e-02,1.481091067331209189e-02
-5.213533811462015000e-02,-1.972732887757256692e-01,5.342822869056305241e-02,-3.247359637696507761e-02,1.966331324057694549e-02,1.463095054134549988e-02
-5.272184400213357491e-02,-1.995858576596836187e-01,5.403751867981724383e-02,-3.283993140127122040e-02,1.988523937782802134e-02,1.444807303991949010e-02
-5.329136924755000643e-02,-2.018322205252392199e-01,5.462922705605174206e-02,-3.319507140274002149e-02,2.010259834183140970e-02,1.426252284652621515e-02
-5.384420450854974366e-02,-2.040134997107834192e-01,5.520356135618134652e-02,-3.353922193220756215e-02,2.031553793302562361e-02,1.407454629231748300e-02
-5.438063633327422375e-02,-2.061308016914334407e-01,5.576072669322523073e-02,-3.387258075735545548e-02,2.052420546005273572e-02,1.388439085471990242e-02
-5.489646148326506048e-02,-2.081743797274431540e-01,5.634101556979269343e-02,-3.417743921491120385e-02,2.073606685944797898e-02,1.369347925319826936e-02
-5.539643986779464735e-02,-2.101558773072028929e-01,5.690536813288574192e-02,-3.447142848692450606e-02,2.094344424826718315e-02,1.350042124970390542e-02
-5.588084730490372465e-02,-2.120763615600705088e-01,5.745395631539511327e-02,-3.475472312015435300e-02,2.114651498001389116e-02,1.330548388743981944e-02
-5.634995584369350413e-02,-2.139368848566690628e-01,5.798694898451268315e-02,-3.502748996876578480e-02,2.134546249171806812e-02,1.310893583398475837e-02
-5.680403378796525238e-02,-2.157384849614232547e-01,5.850451212584209526e-02,-3.528988815072534035e-02,2.154047685708534304e-02,1.291104686078660066e-02
-5.724334572199767796e-02,-2.174821851884110036e-01,5.900680900367946680e-02,-3.554206907093783452e-02,2.173175537858768394e-02,1.271208733461900997e-02
-5.766815253871847985e-02,-2.191689945609775203e-01,5.949400029618722580e-02,-3.578417650022427260e-02,2.191950323894423930e-02,1.251232774212326232e-02
-5.807871147058199512e-02,-2.207999079757072547e-01,5.996624420366158947e-02,-3.601634669595731031e-02,2.210393423759018580e-02,1.231203826922253400e-02
-5.847527612353224657e-02,-2.223759063715204931e-01,6.042369652744816050e-02,-3.623870854705324440e-02,2.228527164356428059e-02,1.211148845771937987e-02
-5.885809651451968244e-02,-2.238979569048822615e-01,6.086651071626603821e-02,-3.645138372309854324e-02,2.246374920301150852e-02,1.191094696192742525e-02
-5.922741911315233115e-02,-2.253670131323823600e-01,6.129483787572282544e-02,-3.665448680456456776e-02,2.263961234753176718e-02,1.171068142895961318e-02
-5.958348688820609695e-02,-2.267840152022782829e-01,6.170882673558691911e-02,-3.684812536822052592e-02,2.281311965938825209e-02,1.151095852752402442e-02
-5.992653935990152614e-02,-2.281498900570138599e-01,6.210862356785341182e-02,-3.703239999876539040e-02,2.298454466180633107e-02,1.131204415207862947e-02
-6.025681265909148959e-02,-2.294655516492674907e-01,6.249437204669541779e-02,-3.720740419407025934e-02,2.315417801816265289e-02,1.111420383233350725e-02
-6.057453959481211292e-02,-2.307319011747747395e-01,6.286621303887302004e-02,-3.737322412681064188e-02,2.332233024408098682e-02,1.091770338280363684e-02
-6.087994973205779897e-02,-2.319498273260846288e-01,6.322428430987679648e-02,-3.752993821910469846e-02,2.348933506310604477e-02,1.072280983402862375e-02
-6.117326948218825694e-02,-2.331202065726105110e-01,6.356872012670036765e-02,-3.767761647823770349e-02,2.365555357221342872e-02,1.052979269691143790e-02
-6.145472220910831729e-02,-2.342439034739760007e-01,6.389965073224218584e-02,-3.781631952953086462e-02,2.382137943150182402e-02,1.033892562546795575e-02
-6.172452835537955984e-02,-2.353217710358570802e-01,6.421720165829836180e-02,-3.794609726530913385e-02,2.398724535809527644e-02,1.015048856252806150e-02
-6.198290559381641057e-02,-2.363546511205946721e-01,6.452149283301557292e-02,-3.806698700440206556e-02,2.415363129499880496e-02,9.964770479619911026e-03
-6.223006901208810032e-02,-2.373433749291154193e-01,6.481263742316006882e-02,-3.817901102124511559e-02,2.432107475240748856e-02,9.782072859278505284e-03
-6.246623134064552274e-02,-2.382887635767598766e-01,6.509074032957817835e-02,-3.828217325218909173e-02,2.449018399828016210e-02,9.602714119531022274e-03
-6.269160323831506065e-02,-2.391916287943080255e-01,6.535589622262946707e-02,-3.837645491097165656e-02,2.466165503212017565e-02,9.427035252458892609e-03
-6.290639365580652509e-02,-2.400527737981809906e-01,6.560818695827179414e-02,-3.846180863259858473e-02,2.483629365010747714e-02,9.255407050559782273e-03
-6.311081030614834608e-02,-2.408729943925916328e-01,6.584767814708950007e-02,-3.853815059432452728e-02,2.501504446319517336e-02,9.088239439722766572e-03
-6.330506028435647914e-02,-2.416530803947977701e-01,6.607441454528859004e-02,-3.860534979952291029e-02,2.519902956304586814e-02,8.925993646237584400e-03
-6.348935089913883278e-02,-2.423938175182545340e-01,6.628841377770308685e-02,-3.866321329637648074e-02,2.538960080970854502e-02,8.769198227975729190e-03
-6.366389081177424580e-02,-2.430959899170435645e-01,6.648965765288809837e-02,-3.871146543623059377e-02,2.558841172018971877e-02,8.618470442279398472e-03
-6.382889162943818084e-02,-2.437603837051844913e-01,6.667807992825638963e-02,-3.874971817221822129e-02,2.579751815418923969e-02,8.474545071716363745e-03
-6.398457018644447547e-02,-2.443877919460695769e-01,6.685354872006164795e-02,-3.877742751612334171e-02,2.601952228556829796e-02,8.338313775331373731e-03
-6.413115189325627186e-02,-2.449790219146072978e-01,6.701584062976984058e-02,-3.879382795435824122e-02,2.625778329277036680e-02,8.210879384234892955e-03
-6.426887578880054186e-02,-2.455349059697219949e-01,6.716460170089820492e-02,-3.879783056276745606e-02,2.651673376150546005e-02,8.093631373242229227e-03
-6.439800239159838846e-02,-2.460563183339459781e-01,6.729928680740486502e-02,-3.878785903128917356e-02,2.680236868611679535e-02,7.988350758155727399e-03
-6.451882629655454615e-02,-2.465442018456125706e-01,6.741906258692664800e-02,-3.876157490499612668e-02,2.712302545708511134e-02,7.897353380939643730e-03
-6.463169707721583279e-02,-2.469996120878110435e-01,6.752264676469919846e-02,-3.871539571177789324e-02,2.749067072780869703e-02,7.823673932368737510e-03
-6.473705513127590849e-02,-2.474237926441092417e-01,6.760803334065743075e-02,-3.864360611349325347e-02,2.792309659089613552e-02,7.771257311784606978e-03
-6.483549474118648070e-02,-2.478183067947838103e-01,6.767201034877488863e-02,-3.853663013908719542e-02,2.844777338586234813e-02,7.744982269823567217e-03
