-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000222e-01,0.000000000000000000e+00
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.022182009440450271e-07,1.138407279887242439e-07,6.499998977817991186e-01,0.000000000000000000e+00
-9.999999999961448616e-01,2.776739010224094719e-06,3.855138430708394379e-12,-2.776739010224094719e-06,-9.999999999922897231e-01,-2.776739010224094719e-06,-3.855138430708394379e-12,-2.776739010224094719e-06,9.999999999961448616e-01,-8.146703270753868292e-07,9.072994715907231778e-07,6.499991853321922530e-01,0.000000000000000000e+00
-9.999999999564178621e-01,9.336174547066216554e-06,4.358208238741668275e-11,-9.336174547066216554e-06,-9.999999999128358352e-01,-9.336174547066216554e-06,-4.358208238741668275e-11,-9.336174547066216554e-06,9.999999999564178621e-01,-2.739159901460495904e-06,3.050595033253886844e-06,6.499972608685794517e-01,0.000000000000000000e+00
-9.999999997569728460e-01,2.204663966023036103e-05,2.430271539566319399e-10,-2.204663966023036103e-05,-9.999999995139456921e-01,-2.204663966023036103e-05,-2.430271539566319399e-10,-2.204663966023036103e-05,9.999999997569728460e-01,-6.468355796723828547e-06,7.203739508980272831e-06,6.499935318030215514e-01,0.000000000000000000e+00
-9.999999990799243177e-01,4.289698535339961995e-05,9.200756823091184991e-10,-4.289698535339961995e-05,-9.999999981598486354e-01,-4.289698535339961995e-05,-9.200756823091184991e-10,-4.289698535339961995e-05,9.999999990799243177e-01,-1.258587203527402400e-05,1.401658996422332891e-05,6.499874147292341586e-01,0.000000000000000000e+00
-9.999999972734474607e-01,7.384514185689960812e-05,2.726552483789391049e-09,-7.384514185689960812e-05,-9.999999945468950324e-01,-7.384514185689960812e-05,-2.726552483789391049e-09,-7.384514185689960812e-05,9.999999972734474607e-01,-2.166635990510620472e-05,2.412890010174195403e-05,6.499783354218969800e-01,0.000000000000000000e+00
-9.999999931767450390e-01,1.168182767009718736e-04,6.823254905530264358e-09,-1.168182767009718736e-04,-9.999999863534901889e-01,-1.168182767009718736e-04,-6.823254905530264358e-09,-1.168182767009718736e-04,9.999999931767450390e-01,-3.427561155516939282e-05,3.817037191204256704e-05,6.499657288474419703e-01,0.000000000000000000e+00
-9.999999849119047823e-01,1.737129526908998221e-04,1.508809521766351860e-08,-1.737129526908998221e-04,-9.999999698238095647e-01,-1.737129526908998221e-04,-1.508809521766351860e-08,-1.737129526908998221e-04,9.999999849119047823e-01,-5.097067440921354840e-05,5.676070729175152624e-05,6.499490391856610483e-01,0.000000000000000000e+00
-9.999999696446807418e-01,2.463952857200890829e-04,3.035531931372403185e-08,-2.463952857200890829e-04,-9.999999392893613726e-01,-2.463952857200890829e-04,-3.035531931372403185e-08,-2.463952857200890829e-04,9.999999696446807418e-01,-7.229997573382036726e-05,8.050965960903912579e-05,6.499277198614673567e-01,0.000000000000000000e+00
-9.999999433161805840e-01,3.367011023357531128e-04,5.668381936052570227e-08,-3.367011023357531128e-04,-9.999998866323612789e-01,-3.367011023357531128e-04,-5.668381936052570227e-08,-3.367011023357531128e-04,9.999999433161805840e-01,-9.880345671288202718e-05,1.100170851882073460e-04,6.499012335861631406e-01,0.000000000000000000e+00
-9.999999003473957204e-01,4.464360969484109753e-04,9.965260427957647753e-08,-4.464360969484109753e-04,-9.999998006947914408e-01,-4.464360969484109753e-04,-9.965260427957647753e-08,-4.464360969484109753e-04,9.999999003473957204e-01,-1.310127153959014660e-04,1.458729946778933165e-04,6.498690524075809716e-01,0.000000000000000000e+00
-9.999998333184562105e-01,5.773759885513578315e-04,1.666815438450263988e-07,-5.773759885513578315e-04,-9.999996666369123099e-01,-5.773759885513578315e-04,-1.666815438450263988e-07,-5.773759885513578315e-04,9.999998333184562105e-01,-1.694511579044466671e-04,1.886576042591562544e-04,6.498306577684844765e-01,0.000000000000000000e+00
-9.999997326244521867e-01,7.312666767899908592e-04,2.673755477577977576e-07,-7.312666767899908592e-04,-9.999994652489044844e-01,-7.312666767899908592e-04,-2.673755477577977576e-07,-7.312666767899908592e-04,9.999997326244521867e-01,-2.146341572959837522e-04,2.389413866411295689e-04,6.497855405726244982e-01,0.000000000000000000e+00
-9.999995861096118155e-01,9.098243971936951927e-04,4.138903881845125092e-07,-9.098243971936951927e-04,-9.999991722192236310e-01,-9.098243971936951927e-04,-4.138903881845125092e-07,-9.098243971936951927e-04,9.999995861096118155e-01,-2.670692194997117421e-04,2.972851217830399756e-04,6.497332012578690419e-01,0.000000000000000000e+00
-9.999993786815780661e-01,1.114735875355275622e-03,6.213184219339141727e-07,-1.114735875355275622e-03,-9.999987573631561322e-01,-1.114735875355275622e-03,-6.213184219339141727e-07,-1.114735875355275622e-03,9.999993786815780661e-01,-3.272561557546042540e-04,3.642399472723363975e-04,6.496731498758341328e-01,0.000000000000000000e+00
-9.999990919074862594e-01,1.347658479814899460e-03,9.080925137405773015e-07,-1.347658479814899460e-03,-9.999981838149725188e-01,-1.347658479814899460e-03,-9.080925137405773015e-07,-1.347658479814899460e-03,9.999990919074862594e-01,-3.956872609946628745e-04,4.403474082795184874e-04,6.496049061774631372e-01,0.000000000000000000e+00
